,0,,,,,,,,x,y
,,,,,,,,,644.387,0.473767218
,,,,,,,,,644.409,0.944211129
,,,,,,,,,644.501,0.473767218
,,,,,,,,,644.554,0.473767218
,,,,,,,,,644.629,0.473767218
,,,,,,,,,644.962,0.473767218
,,,,,,,,,644.97,0.473767218
,,,,,,,,,645.299,0.421874598
,,,,,,,,,645.515,0.473767218
,,,,,,,,,645.663,0.473767218
,,,,,,,,,645.739,0.473767218
,,,,,,,,,645.821,0.473767218
,,,,,,,,,645.866,0.473767218
,,,,,,,,,645.89,0.473767218
,,,,,,,,,646.049,0.473767218
,,,,,,,,,646.183,0.473767218
,,,,,,,,,646.234,0.473767218
,,,,,,,,,646.386,0.473767218
,,,,,,,,,646.465,0.473767218
,,,,,,,,,646.484,0.473767218
,,,,,,,,,646.511,0.473767218
,,,,,,,,,646.577,0.473767218
,,,,,,,,,646.589,0.350725165
,,,,,,,,,646.629,0.473767218
,,,,,,,,,646.64,0.473767218
,,,,,,,,,646.665,0.473767218
,,,,,,,,,646.684,0.473767218
,,,,,,,,,646.714,0.473767218
,,,,,,,,,646.877,0.473767218
,,,,,,,,,646.978,0.473767218
,,,,,,,,,647.097,0.473767218
,,,,,,,,,647.111,0.473767218
,,,,,,,,,647.141,0.473767218
,,,,,,,,,647.227,0.473767218
,,,,,,,,,647.551,0.473767218
,,,,,,,,,647.695,0.473767218
,,,,,,,,,647.799,0.473767218
,,,,,,,,,647.817,0.473767218
,,,,,,,,,647.899,0.473767218
,,,,,,,,,647.995,0.473767218
,,,,,,,,,648.015,0.473767218
,,,,,,,,,648.28,0.473767218
,,,,,,,,,648.432,0.473767218
,,,,,,,,,648.563,0.473767218
,,,,,,,,,648.617,0.473767218
,,,,,,,,,648.868,0.53640514
,,,,,,,,,649.061,0.473767218
,,,,,,,,,649.389,0.473767218
,,,,,,,,,649.533,0.473767218
,,,,,,,,,649.665,0.473767218
,,,,,,,,,649.835,0.5
,,,,,,,,,650.103,0.473767218
,,,,,,,,,650.399,0.473767218
,,,,,,,,,650.479,0.473767218
,,,,,,,,,650.692,0.739543884
,,,,,,,,,650.699,0.473767218
,,,,,,,,,650.849,0.473767218
,,,,,,,,,650.968,0.473767218
,,,,,,,,,651.059,0.473767218
,,,,,,,,,651.215,0.473767218
,,,,,,,,,651.339,0.473767218
,,,,,,,,,651.42,0.473767218
,,,,,,,,,651.423,0.473767218
,,,,,,,,,651.497,0.473767218
,,,,,,,,,651.513,0.473767218
,,,,,,,,,651.647,0.473767218
,,,,,,,,,651.66,0.843695179
,,,,,,,,,651.796,0.473767218
,,,,,,,,,651.831,0.947534436
,,,,,,,,,652.121,0.753756385
,,,,,,,,,652.24,0.473767218
,,,,,,,,,652.294,0.473767218
,,,,,,,,,652.395,0.473767218
,,,,,,,,,652.416,0.473767218
,,,,,,,,,652.807,0.473767218
,,,,,,,,,652.887,0.473767218
,,,,,,,,,652.892,0.473767218
,,,,,,,,,653.019,0.473767218
,,,,,,,,,653.404,0.473767218
,,,,,,,,,653.422,0.473767218
,,,,,,,,,653.792,0.473767218
,,,,,,,,,653.942,0.473767218
,,,,,,,,,653.971,0.473767218
,,,,,,,,,654.185,0.473767218
,,,,,,,,,654.328,0.473767218
,,,,,,,,,654.344,0.473767218
,,,,,,,,,654.767,0.354174514
,,,,,,,,,654.834,0.473767218
,,,,,,,,,654.89,0.473767218
,,,,,,,,,655.067,0.473767218
,,,,,,,,,655.234,0.473767218
,,,,,,,,,655.331,0.473767218
,,,,,,,,,655.383,0.759822786
,,,,,,,,,655.525,0.473767218
,,,,,,,,,655.549,0.473767218
,,,,,,,,,655.678,0.473767218
,,,,,,,,,655.854,0.473767218
,,,,,,,,,655.957,0.473767218
,,,,,,,,,655.996,0.473767218
,,,,,,,,,656.098,0.473767218
,,,,,,,,,656.109,0.473767218
,,,,,,,,,656.177,0.473767218
,,,,,,,,,656.261,0.473767218
,,,,,,,,,656.318,0.473767218
,,,,,,,,,656.42,0.473767218
,,,,,,,,,656.531,0.473767218
,,,,,,,,,656.587,0.473767218
,,,,,,,,,656.599,0.473767218
,,,,,,,,,656.855,0.473767218
,,,,,,,,,657.04,0.473767218
,,,,,,,,,657.304,0.473767218
,,,,,,,,,657.358,0.473767218
,,,,,,,,,657.537,0.473767218
,,,,,,,,,657.579,0.947534436
,,,,,,,,,657.625,0.473767218
,,,,,,,,,657.931,0.473767218
,,,,,,,,,658.039,0.473767218
,,,,,,,,,658.101,0.473767218
,,,,,,,,,658.154,0.308339851
,,,,,,,,,658.172,0.473767218
,,,,,,,,,658.181,0.473767218
,,,,,,,,,658.242,0.473767218
,,,,,,,,,658.292,0.473767218
,,,,,,,,,658.293,0.473767218
,,,,,,,,,658.302,0.473767218
,,,,,,,,,658.539,0.473767218
,,,,,,,,,658.553,0.473767218
,,,,,,,,,658.574,0.473767218
,,,,,,,,,658.714,0.571230124
,,,,,,,,,658.727,0.473767218
,,,,,,,,,658.869,0.947534436
,,,,,,,,,659.026,0.843695179
,,,,,,,,,659.037,0.473767218
,,,,,,,,,659.047,0.473767218
,,,,,,,,,659.059,0.473767218
,,,,,,,,,659.159,0.473767218
,,,,,,,,,659.163,0.976573789
,,,,,,,,,659.239,0.473767218
,,,,,,,,,659.322,0.473767218
,,,,,,,,,659.419,0.473767218
,,,,,,,,,659.433,0.473767218
,,,,,,,,,659.49,0.473767218
,,,,,,,,,659.505,0.473767218
,,,,,,,,,659.539,0.473767218
,,,,,,,,,659.573,0.473767218
,,,,,,,,,659.602,0.473767218
,,,,,,,,,659.78,0.875
,,,,,,,,,659.806,0.473767218
,,,,,,,,,659.895,0.473767218
,,,,,,,,,660.132,0.473767218
,,,,,,,,,660.326,0.473767218
,,,,,,,,,660.341,0.473767218
,,,,,,,,,660.372,0.473767218
,,,,,,,,,660.381,0.473767218
,,,,,,,,,660.399,0.473767218
,,,,,,,,,660.61,0.473767218
,,,,,,,,,660.612,0.473767218
,,,,,,,,,660.84,0.473767218
,,,,,,,,,661.014,0.473767218
,,,,,,,,,661.019,0.921975174
,,,,,,,,,661.031,0.473767218
,,,,,,,,,661.059,0.473767218
,,,,,,,,,661.086,0.633982372
,,,,,,,,,661.14,0.473767218
,,,,,,,,,661.205,0.985323937
,,,,,,,,,661.364,0.473767218
,,,,,,,,,661.634,0.744649937
,,,,,,,,,661.65,0.601921001
,,,,,,,,,661.735,0.473767218
,,,,,,,,,661.795,0.473767218
,,,,,,,,,662.039,0.473767218
,,,,,,,,,662.124,0.473767218
,,,,,,,,,662.227,0.473767218
,,,,,,,,,662.338,0.473767218
,,,,,,,,,662.339,0.473767218
,,,,,,,,,662.491,0.875
,,,,,,,,,662.727,0.473767218
,,,,,,,,,662.822,0.473767218
,,,,,,,,,663.066,0.473767218
,,,,,,,,,663.273,0.473767218
,,,,,,,,,663.599,0.473767218
,,,,,,,,,663.745,0.473767218
,,,,,,,,,663.75,0.473767218
,,,,,,,,,663.802,0.473767218
,,,,,,,,,663.992,0.473767218
,,,,,,,,,664.014,0.633982372
,,,,,,,,,664.13,0.473767218
,,,,,,,,,664.259,0.473767218
,,,,,,,,,664.287,0.473767218
,,,,,,,,,664.321,0.777450194
,,,,,,,,,664.623,0.473767218
,,,,,,,,,665.02,0.473767218
,,,,,,,,,665.209,0.473767218
,,,,,,,,,665.229,0.473767218
,,,,,,,,,665.267,0.473767218
,,,,,,,,,665.446,0.473767218
,,,,,,,,,665.633,0.473767218
,,,,,,,,,665.901,0.473767218
,,,,,,,,,665.963,0.473767218
,,,,,,,,,665.976,0.473767218
,,,,,,,,,666.124,0.473767218
,,,,,,,,,666.37,0.447678459
,,,,,,,,,666.497,0.473767218
,,,,,,,,,666.606,0.473767218
,,,,,,,,,666.722,0.473767218
,,,,,,,,,666.792,0.473767218
,,,,,,,,,666.876,0.473767218
,,,,,,,,,666.964,0.473767218
,,,,,,,,,667.129,0.822142717
,,,,,,,,,667.137,0.473767218
,,,,,,,,,667.215,0.473767218
,,,,,,,,,667.515,0.540442822
,,,,,,,,,667.525,0.473767218
,,,,,,,,,667.579,0.919012299
,,,,,,,,,667.815,0.473767218
,,,,,,,,,667.905,0.473767218
,,,,,,,,,668.104,0.473767218
,,,,,,,,,668.29,0.473767218
,,,,,,,,,668.415,0.473767218
,,,,,,,,,668.773,0.705882353
,,,,,,,,,668.924,0.473767218
,,,,,,,,,668.927,0.473767218
,,,,,,,,,668.999,0.473767218
,,,,,,,,,669.259,0.473767218
,,,,,,,,,669.812,0.473767218
,,,,,,,,,669.972,0.965494157
,,,,,,,,,670.167,0.473767218
,,,,,,,,,670.192,0.473767218
,,,,,,,,,670.449,0.473767218
,,,,,,,,,670.59,0.473767218
,,,,,,,,,670.812,0.964086331
,,,,,,,,,670.929,0.473767218
,,,,,,,,,671.153,0.473767218
,,,,,,,,,671.312,0.189706347
,,,,,,,,,671.353,0.473767218
,,,,,,,,,671.375,0.473767218
,,,,,,,,,671.419,0.965494157
,,,,,,,,,671.471,0.421874598
,,,,,,,,,671.523,0.473767218
,,,,,,,,,671.527,0.433068729
,,,,,,,,,671.748,0.473767218
,,,,,,,,,671.872,0.949932263
,,,,,,,,,671.894,0.473767218
,,,,,,,,,671.938,0.473767218
,,,,,,,,,672.025,0.473767218
,,,,,,,,,672.042,0.533846031
,,,,,,,,,672.051,0.473767218
,,,,,,,,,672.124,0.473767218
,,,,,,,,,672.17,0.473767218
,,,,,,,,,672.173,0.220422655
,,,,,,,,,672.194,0.473767218
,,,,,,,,,672.231,0.473767218
,,,,,,,,,672.314,0.473767218
,,,,,,,,,672.388,0.473767218
,,,,,,,,,672.419,0.473767218
,,,,,,,,,672.451,0.473767218
,,,,,,,,,672.452,0.951231071
,,,,,,,,,672.588,0.473767218
,,,,,,,,,672.725,0.473767218
,,,,,,,,,672.734,0.473767218
,,,,,,,,,672.819,0.473767218
,,,,,,,,,672.821,0.473767218
,,,,,,,,,672.911,0.473767218
,,,,,,,,,673.035,0.473767218
,,,,,,,,,673.135,0.473767218
,,,,,,,,,673.168,0.473767218
,,,,,,,,,673.24,0.473767218
,,,,,,,,,673.254,0.697968957
,,,,,,,,,673.279,0.473767218
,,,,,,,,,673.339,0.473767218
,,,,,,,,,673.41,0.473767218
,,,,,,,,,673.495,0.473767218
,,,,,,,,,673.514,0.473767218
,,,,,,,,,673.518,0.473767218
,,,,,,,,,673.52,0.473767218
,,,,,,,,,673.559,0.473767218
,,,,,,,,,673.619,0.547779847
,,,,,,,,,673.63,0.473767218
,,,,,,,,,673.725,0.473767218
,,,,,,,,,673.797,0.473767218
,,,,,,,,,673.807,0.473767218
,,,,,,,,,673.808,0.473767218
,,,,,,,,,673.819,0.473767218
,,,,,,,,,673.853,0.777450194
,,,,,,,,,673.873,0.473767218
,,,,,,,,,673.966,0.939141741
,,,,,,,,,674.14,0.473767218
,,,,,,,,,674.19,0.843695179
,,,,,,,,,674.243,0.473767218
,,,,,,,,,674.281,0.473767218
,,,,,,,,,674.337,0.473767218
,,,,,,,,,674.339,0.473767218
,,,,,,,,,674.433,0.473767218
,,,,,,,,,674.466,0.473767218
,,,,,,,,,674.49,0.473767218
,,,,,,,,,674.499,0.473767218
,,,,,,,,,674.623,0.473767218
,,,,,,,,,674.639,0.473767218
,,,,,,,,,674.668,0.473767218
,,,,,,,,,674.791,0.473767218
,,,,,,,,,674.839,0.473767218
,,,,,,,,,674.85,0.473767218
,,,,,,,,,674.859,0.473767218
,,,,,,,,,674.874,1.42353185
,,,,,,,,,674.899,0.473767218
,,,,,,,,,674.919,0.473767218
,,,,,,,,,674.939,0.473767218
,,,,,,,,,674.944,0.473767218
,,,,,,,,,674.954,0.473767218
,,,,,,,,,674.995,0.473767218
,,,,,,,,,675.03,0.473767218
,,,,,,,,,675.091,0.473767218
,,,,,,,,,675.098,0.473767218
,,,,,,,,,675.109,0.494142124
,,,,,,,,,675.126,0.473767218
,,,,,,,,,675.179,0.473767218
,,,,,,,,,675.203,0.473767218
,,,,,,,,,675.212,0.473767218
,,,,,,,,,675.235,0.473767218
,,,,,,,,,675.237,0.473767218
,,,,,,,,,675.278,0.473767218
,,,,,,,,,675.282,0.427272727
,,,,,,,,,675.292,0.473767218
,,,,,,,,,675.423,0.473767218
,,,,,,,,,675.442,0.473767218
,,,,,,,,,675.47,0.473767218
,,,,,,,,,675.522,0.473767218
,,,,,,,,,675.606,0.947534436
,,,,,,,,,675.619,0.473767218
,,,,,,,,,675.681,0.473767218
,,,,,,,,,675.698,0.473767218
,,,,,,,,,675.703,0.473767218
,,,,,,,,,675.706,0.473767218
,,,,,,,,,675.708,0.473767218
,,,,,,,,,675.719,0.473767218
,,,,,,,,,675.919,0.473767218
,,,,,,,,,675.95,0.473767218
,,,,,,,,,676.067,0.473767218
,,,,,,,,,676.08,0.473767218
,,,,,,,,,676.084,0.473767218
,,,,,,,,,676.125,0.473767218
,,,,,,,,,676.159,0.473767218
,,,,,,,,,676.199,0.947534436
,,,,,,,,,676.233,0.473767218
,,,,,,,,,676.239,0.473767218
,,,,,,,,,676.273,0.473767218
,,,,,,,,,676.3,0.473767218
,,,,,,,,,676.329,0.473767218
,,,,,,,,,676.405,0.473767218
,,,,,,,,,676.41,0.473767218
,,,,,,,,,676.417,0.473767218
,,,,,,,,,676.454,0.473767218
,,,,,,,,,676.51,0.473767218
,,,,,,,,,676.558,0.473767218
,,,,,,,,,676.599,0.473767218
,,,,,,,,,676.632,0.473767218
,,,,,,,,,676.759,0.473767218
,,,,,,,,,676.779,0.473767218
,,,,,,,,,676.848,0.473767218
,,,,,,,,,676.88,0.473767218
,,,,,,,,,676.884,0.473767218
,,,,,,,,,676.901,0.997451351
,,,,,,,,,676.97,0.473767218
,,,,,,,,,676.978,0.473767218
,,,,,,,,,677.028,0.750062423
,,,,,,,,,677.032,0.473767218
,,,,,,,,,677.138,0.473767218
,,,,,,,,,677.139,0.947534436
,,,,,,,,,677.155,0.995108108
,,,,,,,,,677.247,0.473767218
,,,,,,,,,677.253,0.473767218
,,,,,,,,,677.38,0.473767218
,,,,,,,,,677.404,0.473767218
,,,,,,,,,677.487,0.473767218
,,,,,,,,,677.496,0.473767218
,,,,,,,,,677.516,0.473767218
,,,,,,,,,677.527,0.473767218
,,,,,,,,,677.64,0.473767218
,,,,,,,,,677.675,0.473767218
,,,,,,,,,677.68,0.473767218
,,,,,,,,,677.705,0.473767218
,,,,,,,,,677.728,0.769230769
,,,,,,,,,677.743,0.473767218
,,,,,,,,,677.805,0.473767218
,,,,,,,,,677.969,0.473767218
,,,,,,,,,677.991,0.473767218
,,,,,,,,,678.011,0.473767218
,,,,,,,,,678.03,0.473767218
,,,,,,,,,678.051,0.473767218
,,,,,,,,,678.079,0.473767218
,,,,,,,,,678.281,0.473767218
,,,,,,,,,678.313,0.473767218
,,,,,,,,,678.315,0.473767218
,,,,,,,,,678.377,4.737672182
,,,,,,,,,678.389,0.473767218
,,,,,,,,,678.417,0.473767218
,,,,,,,,,678.426,0.473767218
,,,,,,,,,678.452,0.473767218
,,,,,,,,,678.507,0.473767218
,,,,,,,,,678.582,0.473767218
,,,,,,,,,678.618,0.473767218
,,,,,,,,,678.642,0.473767218
,,,,,,,,,678.651,0.473767218
,,,,,,,,,678.659,0.473767218
,,,,,,,,,678.738,0.473767218
,,,,,,,,,678.773,0.473767218
,,,,,,,,,678.788,0.473767218
,,,,,,,,,678.79,0.473767218
,,,,,,,,,678.816,0.962276239
,,,,,,,,,678.833,0.473767218
,,,,,,,,,678.839,0.473767218
,,,,,,,,,678.846,0.473767218
,,,,,,,,,678.859,0.473767218
,,,,,,,,,678.912,0.473767218
,,,,,,,,,678.914,0.473767218
,,,,,,,,,678.921,0.473767218
,,,,,,,,,678.922,0.473767218
,,,,,,,,,678.948,0.473767218
,,,,,,,,,678.979,0.473767218
,,,,,,,,,679.014,0.473767218
,,,,,,,,,679.162,0.473767218
,,,,,,,,,679.179,0.473767218
,,,,,,,,,679.206,0.473767218
,,,,,,,,,679.23,0.473767218
,,,,,,,,,679.251,0.947534436
,,,,,,,,,679.319,0.473767218
,,,,,,,,,679.341,0.911484003
,,,,,,,,,679.438,0.473767218
,,,,,,,,,679.499,0.473767218
,,,,,,,,,679.53,0.473767218
,,,,,,,,,679.683,0.473767218
,,,,,,,,,679.701,0.473767218
,,,,,,,,,679.74,0.875
,,,,,,,,,679.752,0.473767218
,,,,,,,,,679.763,0.473767218
,,,,,,,,,679.779,0.473767218
,,,,,,,,,679.805,0.473767218
,,,,,,,,,679.827,0.473767218
,,,,,,,,,679.916,0.473767218
,,,,,,,,,679.939,0.473767218
,,,,,,,,,679.961,0.473767218
,,,,,,,,,679.966,0.473767218
,,,,,,,,,679.979,0.473767218
,,,,,,,,,679.996,0.473767218
,,,,,,,,,680.014,0.447678459
,,,,,,,,,680.05,0.473767218
,,,,,,,,,680.08,0.473767218
,,,,,,,,,680.083,0.473767218
,,,,,,,,,680.125,0.473767218
,,,,,,,,,680.132,0.473767218
,,,,,,,,,680.134,0.473767218
,,,,,,,,,680.155,0.473767218
,,,,,,,,,680.168,0.473767218
,,,,,,,,,680.295,0.473767218
,,,,,,,,,680.351,0.692378612
,,,,,,,,,680.372,0.473767218
,,,,,,,,,680.375,0.473767218
,,,,,,,,,680.379,0.473767218
,,,,,,,,,680.396,0.473767218
,,,,,,,,,680.399,0.473767218
,,,,,,,,,680.435,0.473767218
,,,,,,,,,680.499,0.24824202
,,,,,,,,,680.509,0.473767218
,,,,,,,,,680.577,0.788416154
,,,,,,,,,680.579,0.473767218
,,,,,,,,,680.616,0.473767218
,,,,,,,,,680.634,0.473767218
,,,,,,,,,680.652,0.473767218
,,,,,,,,,680.659,0.473767218
,,,,,,,,,680.668,0.473767218
,,,,,,,,,680.676,0.473767218
,,,,,,,,,680.677,0.947534436
,,,,,,,,,680.701,0.473767218
,,,,,,,,,680.702,0.473767218
,,,,,,,,,680.731,0.473767218
,,,,,,,,,680.753,0.473767218
,,,,,,,,,680.759,0.733747587
,,,,,,,,,680.775,0.473767218
,,,,,,,,,680.82,0.473767218
,,,,,,,,,680.824,0.473767218
,,,,,,,,,680.951,0.473767218
,,,,,,,,,680.967,0.473767218
,,,,,,,,,680.981,0.473767218
,,,,,,,,,681.03,0.473767218
,,,,,,,,,681.074,0.473767218
,,,,,,,,,681.097,0.473767218
,,,,,,,,,681.111,0.473767218
,,,,,,,,,681.117,0.473767218
,,,,,,,,,681.167,0.693488244
,,,,,,,,,681.203,0.473767218
,,,,,,,,,681.234,0.473767218
,,,,,,,,,681.28,0.473767218
,,,,,,,,,681.305,0.473767218
,,,,,,,,,681.332,0.473767218
,,,,,,,,,681.383,0.473767218
,,,,,,,,,681.399,0.473767218
,,,,,,,,,681.454,0.473767218
,,,,,,,,,681.459,0.473767218
,,,,,,,,,681.578,0.473767218
,,,,,,,,,681.584,0.473767218
,,,,,,,,,681.605,0.473767218
,,,,,,,,,681.619,0.473767218
,,,,,,,,,681.637,0.473767218
,,,,,,,,,681.64,0.473767218
,,,,,,,,,681.739,0.473767218
,,,,,,,,,681.746,0.473767218
,,,,,,,,,681.799,0.733747587
,,,,,,,,,681.809,0.473767218
,,,,,,,,,681.843,0.473767218
,,,,,,,,,681.882,0.473767218
,,,,,,,,,681.899,0.473767218
,,,,,,,,,681.98,0.473767218
,,,,,,,,,681.998,0.473767218
,,,,,,,,,682.019,0.473767218
,,,,,,,,,682.023,0.473767218
,,,,,,,,,682.038,0.473767218
,,,,,,,,,682.121,0.473767218
,,,,,,,,,682.132,0.473767218
,,,,,,,,,682.137,0.473767218
,,,,,,,,,682.168,0.473767218
,,,,,,,,,682.176,0.473767218
,,,,,,,,,682.178,0.473767218
,,,,,,,,,682.194,0.473767218
,,,,,,,,,682.236,0.473767218
,,,,,,,,,682.259,0.473767218
,,,,,,,,,682.276,0.473767218
,,,,,,,,,682.359,0.473767218
,,,,,,,,,682.367,0.921975174
,,,,,,,,,682.373,0.473767218
,,,,,,,,,682.479,0.473767218
,,,,,,,,,682.499,0.473767218
,,,,,,,,,682.566,0.473767218
,,,,,,,,,682.582,0.473767218
,,,,,,,,,682.619,0.473767218
,,,,,,,,,682.621,0.473767218
,,,,,,,,,682.631,0.473767218
,,,,,,,,,682.739,0.473767218
,,,,,,,,,682.786,0.947534436
,,,,,,,,,682.834,0.5
,,,,,,,,,682.858,0.473767218
,,,,,,,,,682.859,0.473767218
,,,,,,,,,682.899,0.473767218
,,,,,,,,,682.917,0.473767218
,,,,,,,,,682.928,0.473767218
,,,,,,,,,682.93,0.473767218
,,,,,,,,,682.95,0.473767218
,,,,,,,,,682.976,0.473767218
,,,,,,,,,682.979,0.473767218
,,,,,,,,,682.993,0.473767218
,,,,,,,,,683.012,0.473767218
,,,,,,,,,683.03,0.843695179
,,,,,,,,,683.048,0.473767218
,,,,,,,,,683.082,0.473767218
,,,,,,,,,683.111,0.473767218
,,,,,,,,,683.123,0.772727273
,,,,,,,,,683.129,0.733666603
,,,,,,,,,683.13,0.999858172
,,,,,,,,,683.139,0.473767218
,,,,,,,,,683.224,0.473767218
,,,,,,,,,683.243,0.473767218
,,,,,,,,,683.268,0.473767218
,,,,,,,,,683.298,0.473767218
,,,,,,,,,683.327,0.473767218
,,,,,,,,,683.438,0.947534436
,,,,,,,,,683.465,0.473767218
,,,,,,,,,683.499,0.473767218
,,,,,,,,,683.534,0.310416094
,,,,,,,,,683.613,0.473767218
,,,,,,,,,683.658,0.473767218
,,,,,,,,,683.663,0.473767218
,,,,,,,,,683.691,0.75
,,,,,,,,,683.728,0.473767218
,,,,,,,,,683.767,0.473767218
,,,,,,,,,683.774,0.473767218
,,,,,,,,,683.795,0.473767218
,,,,,,,,,683.799,0.473767218
,,,,,,,,,683.833,0.473767218
,,,,,,,,,683.84,0.740760635
,,,,,,,,,683.857,0.473767218
,,,,,,,,,683.869,0.473767218
,,,,,,,,,683.879,0.473767218
,,,,,,,,,683.894,0.473767218
,,,,,,,,,683.908,0.473767218
,,,,,,,,,683.949,0.473767218
,,,,,,,,,684.02,0.473767218
,,,,,,,,,684.04,0.875
,,,,,,,,,684.044,0.473767218
,,,,,,,,,684.058,0.473767218
,,,,,,,,,684.064,0.473767218
,,,,,,,,,684.102,0.473767218
,,,,,,,,,684.173,0.473767218
,,,,,,,,,684.187,0.473767218
,,,,,,,,,684.188,0.473767218
,,,,,,,,,684.196,0.750062423
,,,,,,,,,684.212,0.473767218
,,,,,,,,,684.222,0.473767218
,,,,,,,,,684.279,0.473767218
,,,,,,,,,684.302,0.473767218
,,,,,,,,,684.333,0.473767218
,,,,,,,,,684.351,0.473767218
,,,,,,,,,684.404,0.473767218
,,,,,,,,,684.421,0.473767218
,,,,,,,,,684.431,0.473767218
,,,,,,,,,684.439,0.089521102
,,,,,,,,,684.472,0.473767218
,,,,,,,,,684.473,0.473767218
,,,,,,,,,684.517,0.473767218
,,,,,,,,,684.579,0.473767218
,,,,,,,,,684.642,0.473767218
,,,,,,,,,684.649,0.473767218
,,,,,,,,,684.726,0.473767218
,,,,,,,,,684.731,0.473767218
,,,,,,,,,684.858,0.473767218
,,,,,,,,,684.985,0.473767218
,,,,,,,,,684.99,0.473767218
,,,,,,,,,685.019,0.473767218
,,,,,,,,,685.089,0.473767218
,,,,,,,,,685.14,0.5
,,,,,,,,,685.147,0.473767218
,,,,,,,,,685.156,0.473767218
,,,,,,,,,685.193,0.473767218
,,,,,,,,,685.2,0.473767218
,,,,,,,,,685.246,0.473767218
,,,,,,,,,685.267,0.5
,,,,,,,,,685.302,0.473767218
,,,,,,,,,685.305,0.473767218
,,,,,,,,,685.339,0.473767218
,,,,,,,,,685.364,0.473767218
,,,,,,,,,685.419,0.473767218
,,,,,,,,,685.421,0.473767218
,,,,,,,,,685.474,0.473767218
,,,,,,,,,685.5,0.473767218
,,,,,,,,,685.519,0.473767218
,,,,,,,,,685.542,0.5
,,,,,,,,,685.564,0.473767218
,,,,,,,,,685.571,0.473767218
,,,,,,,,,685.656,0.947534436
,,,,,,,,,685.667,0.947534436
,,,,,,,,,685.684,0.473767218
,,,,,,,,,685.689,0.473767218
,,,,,,,,,685.706,0.473767218
,,,,,,,,,685.727,0.473767218
,,,,,,,,,685.739,0.473767218
,,,,,,,,,685.786,0.473767218
,,,,,,,,,685.81,0.473767218
,,,,,,,,,685.853,0.473767218
,,,,,,,,,685.874,0.473767218
,,,,,,,,,685.958,0.473767218
,,,,,,,,,686.06,0.473767218
,,,,,,,,,686.068,0.473767218
,,,,,,,,,686.071,0.473767218
,,,,,,,,,686.072,0.473477602
,,,,,,,,,686.168,0.473767218
,,,,,,,,,686.175,0.473767218
,,,,,,,,,686.182,0.473767218
,,,,,,,,,686.259,0.900591104
,,,,,,,,,686.337,0.473767218
,,,,,,,,,686.39,0.748791938
,,,,,,,,,686.425,0.473767218
,,,,,,,,,686.431,0.473767218
,,,,,,,,,686.433,0.473767218
,,,,,,,,,686.476,0.473767218
,,,,,,,,,686.508,0.473767218
,,,,,,,,,686.52,0.473767218
,,,,,,,,,686.66,0.473767218
,,,,,,,,,686.763,0.473767218
,,,,,,,,,686.832,0.473767218
,,,,,,,,,686.848,0.473767218
,,,,,,,,,686.9,1.421301655
,,,,,,,,,686.939,0.863053056
,,,,,,,,,686.946,1.421301655
,,,,,,,,,687.008,4.061011698
,,,,,,,,,688,4.124610111
